PlotID,Year,Field,Plot,Treat,SDiv,LeftS,ColS,Tot_S,W_m2,Ach_mil,Agr_git,Ant_tin,Cen_cya,Cen_jac,Cic_int,Dau_car,Dip_ful,Ech_vul,Hyp_per,Leu_vul,Mal_mos,Mal_syl,Ori_vul,Pap_rho,Pas_sat,Sil_lat,Tan_vul,Ver_lyc,Ver_tha,Mel_alb,Ono_vic,Ace_pse,Aet_cyn,Agr_sto,Alt_off,Ama_ret,Ana_arv,Ape_spi,Arr_ela,Bor_off,Bra_nap,Cam_pat,Cap_bur,Car_pra,Cen_ery,Cer_sp.,Cha_min,Cha_rec,Che_alb,Che_pol,Che_sp.,Cir_lut,Cir_arv,Cir_vul,Cle_vit,Con_arv,Con_can,Cor_san,Cor_sp.,Cre_bie,Dac_glo,Des_fl,Dig_san,Ech_cru,Ely_rep,Epi_hir,Epi_sp,Epi_wei,Equ_arv,Eri_ann,Eup_hel,Eup_str,Fal_con,Fest,Fil_uli,Gal_cil,Gal_alb,Gal_apa,Ger_rot,Geu_urb,Gle_hed,Gras,Hol_lan,Hyp_rad,Jug_reg,Jun_buf,Jun_sp.,Kic_ela,Kic_spu,Lac_ser,Lam_amp,Lam_pur,Lin_vul,Lol_per,Lot_cor,Lyt_sal,Med_lup,Med_sat,Men_arv,Mer_ann,Myo_arv,Oen_bie,Oro_spp,Oxa_str,Phl_pra,Pla_lan,Pla_maj,Poa_ann,Pol_avi,Pol_mit,Pol_rot,Pop_alb,Pot_rep,Pru_vul,Ran_rep,Rub_sp.,Rum_obt,Sag_ape,Sal_cap,Sal_alb,Scr_nod,Sen_vul,Set_pum,Sin_alb,Sol_nig,Sol_can,Son_arv,Son_asp,Son_ole,Ste_med,Tar_off,Tri_pra,Tri_rep,Trif_ro,Tri_ino,Trit_sp,Urt_dio,Ver_off,Ver_per,Ver_ser,Vic_hir,Vic_sat,Vio_arv,W_m2,ExInt.Inv
281,2008,11,8,no_f,2,2,27,29,723.1667685,0,0,5,0,0.0001,1,40,8,12,0,10,8,0,0,0,0,0.0001,0.0001,0,1,0.0001,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,5,1,0,0,0,0,0,0,0,0,0.01,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,2,0,0,0.0001,0,0,0.1,0,0,0,0.01,723.1667685,27
282,2008,11,9,25mm,20,16,13,29,925.7993696,5,1,1,0,5,15,5,15,10,0.1,3,2,2,10,0,0,2,3,0,5,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0001,0.0001,0,0.0001,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,925.7993696,13
283,2008,11,10,25mm,6,4,31,35,1464.375494,5,2,50,0,3,0.0001,1,2,40,0,0.0001,2,3,0.0001,0,0.0001,1,0,0,0.0001,0,0,0,0,0.0001,0,0,0.1,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0.0001,0,2,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0001,0,0.0001,0,0,0,0,0.0001,0.1,0,0,1,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0.0001,0,0,0.0001,0,0,0.0001,0,0,0,0,1464.375494,31
284,2008,11,11,25mm,12,11,9,20,1309.734825,15,0,0,0,20,30,2,10,0,0.0001,15,2,0,3,0,0,3,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,1309.734825,9
285,2008,11,12,25mm,2,2,25,27,1283.07264,0.0001,0.0001,0,0,0.0001,0,40,0.0001,0,0.0001,0.0001,10,0,0,0,0,0.0001,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0001,0,0,0,0,0,0.01,0,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0.0001,0,0,0,0,0,1,0,3,0,5,0,0,1,0,0,0.1,0,0,0,0,1283.07264,25
287,2008,12,1,no_f,12,10,6,16,861.8101273,8,0,0,0,0,40,15,0,1,1,10,0,1,0.0001,0,0,1,0,0,1,0,0,0,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,861.8101273,6
288,2008,12,2,no_f,6,4,11,15,952.461554,2,0,8,0,60,0,0,20,0.0001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,952.461554,11
289,2008,12,3,no_f,20,16,11,27,824.4830692,20,0,1,0,15,5,3,10,8,5,10,3,3,2,0,0.1,3,10,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0.0001,0,0,0,0,0,0,0,0,0,0.0001,824.4830692,11
290,2008,12,4,no_f,2,2,26,28,696.5045841,1,0,0.0001,0,8,0.0001,0.0001,5,1,0,0,2,0.0001,0,0,10,0.0001,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,8,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,2,0,0,5,0.0001,0,3,0,0,0.0001,0,0,0,0,0,0,0.0001,696.5045841,26
291,2008,12,5,8mm,12,10,8,18,787.156011,8,0,0,0,0.0001,50,0.0001,0,10,3,15,0,0.0001,1,0,0,2,0,0,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0001,0,0,0,0,1,0,0.1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,787.156011,8
292,2008,12,6,8mm,6,6,12,18,877.807438,0,0.0001,5,1,35,0,0.0001,25,1,0,0,0,0.0001,0,0,0,0.0001,5,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,3,0,0,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,877.807438,12
293,2008,12,7,8mm,20,15,10,25,760.4938266,8,0,5,0,20,10,10,10,8,1,5,0,0.1,0.1,0,0.0001,3,1,0,0.0001,0,0,0,0,1,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0.1,760.4938266,10
294,2008,12,8,8mm,2,0,22,22,552.5287886,15,0,0,0,0,20,10,0.0001,1,3,15,0,0.0001,1,0.0001,0,0.0001,0.0001,0.0001,0.0001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,552.5287886,22
295,2008,12,9,25mm,12,1,26,27,664.5099628,0,0,0.0001,0,0.0001,0.0001,0,0.0001,0,0,0,0.0001,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0001,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,50,0.0001,0,5,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.01,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,2,0,0.0001,5,3,0.0001,20,0,0,0,0,0,0,0,0,0,0,664.5099628,26
296,2008,12,10,25mm,6,5,13,18,1085.772476,1,0.0001,20,0,20,0,0,20,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0,0,0,0,0.1,0,0,0,1085.772476,13
297,2008,12,11,25mm,20,17,13,30,883.1398748,10,0,15,0,20,3,2,10,5,0.0001,8,3,3,5,0,1,2,10,2,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0.0001,0,0,1,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.0001,0,0,0,2,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0.0001,883.1398748,13
298,2008,12,12,25mm,2,2,33,35,872.4750009,5,0,0.0001,0,5,5,3,0.0001,0,1,0,15,0,0,0,50,0.0001,3,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0.0001,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.0001,0,0,0,0,0,0,0,0,0,10,0,0.0001,0.0001,0,0,0,0,0,0,0.0001,0,0,0.0001,0,0,0.0001,0,0,0,2,0,0,0.1,0,0.0001,2,0,0,0.0001,0,0,0,0.0001,0,0,1,872.4750009,33
300,2008,13,1,25mm,12,9,26,35,840.4803798,0,1,10,0,0,0.0001,2,35,2,0,0,2,0,0,5,1,0,0,0,0,0.0001,0,0,3,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,1,0,0,0,0,0.0001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,50,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.1,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0.0001,0,0,0,0.0001,0,0,0.1,1,2,0,0,0,0,0,0,5,0,0,0,0.0001,840.4803798,26
301,2008,13,2,25mm,2,1,24,25,899.1371852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0.0001,5,0,0,0,0,0,0.0001,0,0,0,0,0.0001,5,0,60,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0001,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,2,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0001,10,0.0001,0,0,0,0,0,0.0001,0,0,0,1,899.1371852,24
302,2008,13,3,25mm,6,4,22,26,829.815506,8,0,0,0,30,0,0,0,0,0,3,0,0,3,0.0001,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,5,5,0,0.1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20,0,0,0,0,0,0,2,0,0,0,1,829.815506,22
303,2008,13,4,25mm,20,16,23,39,691.1721472,0.0001,15,0.0001,10,8,2,1,30,10,2,0,8,3,0,3,2,2,0,0.0001,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,15,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0001,2,8,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,1,0,0,0,0.0001,8,2,0,0,0,0,0,1,0,0,0,0.0001,691.1721472,23
304,2008,13,5,8mm,12,9,16,25,728.4992053,0,3,0.0001,0,0,3,0,40,20,0,0,10,3,0,8,5,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0.1,0,0,0,2,0,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,728.4992053,16
305,2008,13,6,8mm,2,2,25,27,733.8316422,0,0,0,0,0,0,1,0,0,2,0,0,0.0001,0,0,0,5,0,0,0,0,0,0,0.0001,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1,0,8,5,40,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,3,0,0,0.1,0,0.0001,0,0,0,0,0,0,0,0,0,0,2,2,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.0001,1,10,0.0001,0,0,0,0,0,0.1,0,0,0,0,733.8316422,25
306,2008,13,7,8mm,6,5,29,34,829.815506,1,0,0,0,12,0,0.0001,0,0,0,0,0,0,0.0001,0.0001,0,0,0.0001,2,0,0,0,0,0.0001,0,0,0.01,2,0,0,0,0,0,0,0,0,0,0.1,0,30,10,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0.0001,0,0,0.1,0,0,0,0,0.0001,0.0001,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.1,0.1,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,8,0,30,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0.01,0,0.0001,0,0,0.0001,1,0.0001,0,0,0,0,0,0,2,0,0,0,0,829.815506,29
307,2008,13,8,8mm,20,12,21,33,856.4776904,0,0.0001,0,0,1,1,2,12,2,0.0001,0,0.0001,0.0001,0,1,12,0,0,3,0,0,0,0,0.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,10,35,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.0001,0.0001,0,0,0,0,0,0,3,0,0,0,0.1,856.4776904,21
308,2008,13,9,no_f,12,9,19,28,909.802059,0,0,3,0,0,25,20,35,15,0,0,5,3,0,5,0,0,0,0,0.0001,0.0001,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0.0001,0.0001,0,0,0,0,0,0.0001,0,0,0,0,909.802059,19
309,2008,13,10,no_f,2,2,23,25,973.7913016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0.0001,2,0,0,0,0,0,0,0,0,0,0,0,12,8,30,0,0,0,0,0,1,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0.1,0,0.0001,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0.1,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,15,0,0,20,2,0.0001,0,0,0,0,0,0,0.0001,0,0,0,0,973.7913016,23
310,2008,13,11,no_f,6,2,19,21,1197.75365,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,0.0001,0,0,0,0,0,5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,1,5,0,0,0,0,0,0,2,0,0,0,0,1197.75365,19
311,2008,13,12,no_f,20,11,21,32,984.4561753,0,0,0,0,1,12,1,15,0,0,0,8,8,0,5,5,0.0001,0,0.0001,0.0001,0,0,0,3,0,0,0.0001,2,0,0,0,0,0,0.01,0,0,0,0,0.1,3,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0001,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0.0001,0,0,5,3,0,0,0,0,0,0,0,0.0001,0,0,0,0,984.4561753,21
157,2009,1,1,8mm,6,6,12,18,806.9846264,0,0,60,0,0.0001,0,3,0.0001,0,0,10,6,0,40,0,0,0,10,0,0.0001,0.0001,0,0.0001,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,6,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806.9846264,12
158,2009,1,2,8mm,12,8,13,21,766.5891362,10,0,0,0,0.0001,0,0,50,1,3,6,5,1,0,0,12,10,3,3,0,0,0,0,0,0,0,0,0,1,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,3,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,766.5891362,13
159,2009,1,3,8mm,2,1,26,27,754.4704891,0.0001,0,0.0001,0,40,0,0.0001,0.0001,0,0.0001,0,50,0.0001,0.0001,0,0,2,0.1,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.0001,0.0001,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0,0,0.1,0,0,0,0,1,0,0,0,0,0.0001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,754.4704891,26
160,2009,1,4,8mm,20,15,7,22,823.1428227,0.1,0,0.1,0,2,0,0.1,10,0,5,8,10,0.0001,0.0001,0,0.0001,10,6,0.0001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,3,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,823.1428227,7
161,2009,1,5,25mm,6,5,12,17,849.3998912,0.1,0,0.1,0,0,0,0,10,0,40,5,5,0,25,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849.3998912,12
162,2009,1,6,25mm,12,9,10,19,790.8264304,0.1,0,0,0,0,0,0,50,0.0001,0.1,0,12,2,1,0.0001,1,10,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.8264304,10
163,2009,1,7,25mm,2,1,16,17,928.1710971,0,0,0,0,1,0,0,70,0,0.0001,0,25,5,0.0001,0,0.0001,10,0,0.0001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0.0001,3,0.0001,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928.1710971,16
164,2009,1,8,25mm,20,7,10,17,909.9931265,0,0,0,0,0,0,0,12,0,0.0001,0,60,5,10,0,0.0001,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0.0001,10,0,0,5,5,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,909.9931265,10
165,2009,1,9,no_f,6,4,16,20,710.03545,0,0,0,0,0,0,0,45,0,0.0001,0,8,0.0001,30,0,0,5,8,0.0001,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0.0001,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,710.03545,16
166,2009,1,10,no_f,12,6,11,17,673.6795087,0,0,0,0,0,0,0,50,0,5,0,10,10,0.0001,0,0.0001,6,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,2,0,5,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0.0001,0,0,0,0,673.6795087,11
